round,trial,score,vs_left,action,win_probability,win_low,win_high,conv_low,conv_high
2,5,35,0,large,0.4219301291657921,80.0,100.0,70,80
2,5,35,1,large,0.4474203288032923,80.0,100.0,70,80
2,5,35,2,small,0.45730018115773047,80.0,100.0,70,80
2,5,35,3,large,0.45976345969619326,80.0,100.0,70,80
2,5,36,0,large,0.4219301291657921,80.0,100.0,70,80
2,5,36,1,large,0.4474203288032923,80.0,100.0,70,80
2,5,36,2,small,0.45730018115773047,80.0,100.0,70,80
2,5,36,3,large,0.45976345969619326,80.0,100.0,70,80
2,5,37,0,large,0.4219301291657921,80.0,100.0,70,80
2,5,37,1,large,0.4474203288032923,80.0,100.0,70,80
2,5,37,2,small,0.45730018115773047,80.0,100.0,70,80
2,5,37,3,large,0.45976345969619326,80.0,100.0,70,80
2,5,38,0,large,0.4219301291657921,80.0,100.0,70,80
2,5,38,1,large,0.4474203288032923,80.0,100.0,70,80
2,5,38,2,small,0.45730018115773047,80.0,100.0,70,80
2,5,38,3,large,0.45976345969619326,80.0,100.0,70,80
2,5,39,0,large,0.4219301291657921,80.0,100.0,70,80
2,5,39,1,large,0.4474203288032923,80.0,100.0,70,80
2,5,39,2,small,0.45730018115773047,80.0,100.0,70,80
2,5,39,3,large,0.45976345969619326,80.0,100.0,70,80
2,5,40,0,large,0.4219301291657921,80.0,100.0,70,80
2,5,40,1,large,0.4474203288032923,80.0,100.0,70,80
2,5,40,2,small,0.45730018115773047,80.0,100.0,70,80
2,5,40,3,large,0.45976345969619326,80.0,100.0,70,80
2,5,41,0,large,0.4219301291657921,80.0,100.0,70,80
2,5,41,1,large,0.4474203288032923,80.0,100.0,70,80
2,5,41,2,small,0.45730018115773047,80.0,100.0,70,80
2,5,41,3,large,0.45976345969619326,80.0,100.0,70,80
2,5,42,0,large,0.4219301291657921,80.0,100.0,70,80
2,5,42,1,large,0.44742032880329236,80.0,100.0,70,80
2,5,42,2,large,0.4573001811577305,80.0,100.0,70,80
2,5,42,3,large,0.45976345969619326,80.0,100.0,70,80
2,5,43,0,large,0.4219301291657921,80.0,100.0,70,80
2,5,43,1,large,0.44742032880329236,80.0,100.0,70,80
2,5,43,2,large,0.4573001811577305,80.0,100.0,70,80
2,5,43,3,large,0.45976345969619326,80.0,100.0,70,80
2,5,44,0,large,0.4219301291657921,80.0,100.0,70,80
2,5,44,1,large,0.44742032880329236,80.0,100.0,70,80
2,5,44,2,large,0.4573001811577305,80.0,100.0,70,80
2,5,44,3,large,0.45976345969619326,80.0,100.0,70,80
2,5,45,0,large,0.4219301291657921,80.0,100.0,70,80
2,5,45,1,large,0.44742032880329236,80.0,100.0,70,80
2,5,45,2,large,0.4573001811577305,80.0,100.0,70,80
2,5,45,3,large,0.45976345969619326,80.0,100.0,70,80
2,5,46,0,large,0.4219301291657921,80.0,100.0,70,80
2,5,46,1,large,0.44742032880329236,80.0,100.0,70,80
2,5,46,2,large,0.4573001811577305,80.0,100.0,70,80
2,5,46,3,large,0.45976345969619326,80.0,100.0,70,80
2,5,47,0,large,0.42193012916579214,80.0,100.0,70,80
2,5,47,1,large,0.44742032880329236,80.0,100.0,70,80
2,5,47,2,large,0.4573001811577305,80.0,100.0,70,80
2,5,47,3,large,0.45976345969619326,80.0,100.0,70,80
2,5,48,0,large,0.42193012916579214,80.0,100.0,70,80
2,5,48,1,large,0.44742032880329236,80.0,100.0,70,80
2,5,48,2,large,0.4573001811577305,80.0,100.0,70,80
2,5,48,3,large,0.45976345969619326,80.0,100.0,70,80
2,5,49,0,large,0.42193012916579214,80.0,100.0,70,80
2,5,49,1,large,0.44742032880329236,80.0,100.0,70,80
2,5,49,2,large,0.4573001811577305,80.0,100.0,70,80
2,5,49,3,large,0.45976345969619326,80.0,100.0,70,80
2,5,50,0,large,0.42193012916579214,80.0,100.0,70,80
2,5,50,1,large,0.44742032880329236,80.0,100.0,70,80
2,5,50,2,large,0.4573001811577305,80.0,100.0,70,80
2,5,50,3,large,0.45976345969619326,80.0,100.0,70,80
2,5,51,0,large,0.42193012916579214,80.0,100.0,70,80
2,5,51,1,large,0.44742032880329236,80.0,100.0,70,80
2,5,51,2,large,0.4573001811577305,80.0,100.0,70,80
2,5,51,3,large,0.45976345969619326,80.0,100.0,70,80
2,5,52,0,large,0.42193012916579214,80.0,100.0,70,80
2,5,52,1,large,0.44742032880329236,80.0,100.0,70,80
2,5,52,2,large,0.4573001811577305,80.0,100.0,70,80
2,5,52,3,large,0.45976345969619326,80.0,100.0,70,80
2,5,53,0,large,0.42193012916579214,80.0,100.0,70,80
2,5,53,1,large,0.44742032880329236,80.0,100.0,70,80
2,5,53,2,large,0.4573001811577305,80.0,100.0,70,80
2,5,53,3,large,0.45976345969619326,80.0,100.0,70,80
2,5,54,0,large,0.42193012916579214,80.0,100.0,70,80
2,5,54,1,large,0.44742032880329236,80.0,100.0,70,80
2,5,54,2,large,0.45730018115773063,80.0,100.0,70,80
2,5,54,3,large,0.4597634596961933,80.0,100.0,70,80
2,5,55,0,large,0.42193012916579214,80.0,100.0,70,80
2,5,55,1,large,0.44742032880329236,80.0,100.0,70,80
2,5,55,2,large,0.45730018115773063,80.0,100.0,70,80
2,5,55,3,large,0.4597634596961933,80.0,100.0,70,80
2,5,56,0,small,0.4219301291657918,80.0,100.0,70,80
2,5,56,1,small,0.4474203288032919,80.0,100.0,70,80
2,5,56,2,small,0.45730018115773047,80.0,100.0,70,80
2,5,56,3,small,0.4597634596961931,80.0,100.0,70,80
2,5,57,0,small,0.4219301291657918,80.0,100.0,70,80
2,5,57,1,small,0.4474203288032919,80.0,100.0,70,80
2,5,57,2,small,0.45730018115773047,80.0,100.0,70,80
2,5,57,3,small,0.4597634596961931,80.0,100.0,70,80
2,5,58,0,small,0.4219301291657918,80.0,100.0,70,80
2,5,58,1,small,0.4474203288032919,80.0,100.0,70,80
2,5,58,2,small,0.45730018115773047,80.0,100.0,70,80
2,5,58,3,small,0.4597634596961931,80.0,100.0,70,80
2,5,59,0,small,0.4219301291657918,80.0,100.0,70,80
2,5,59,1,small,0.4474203288032919,80.0,100.0,70,80
2,5,59,2,small,0.45730018115773047,80.0,100.0,70,80
2,5,59,3,small,0.4597634596961931,80.0,100.0,70,80
2,5,60,0,small,0.4219301291657918,80.0,100.0,70,80
2,5,60,1,small,0.4474203288032919,80.0,100.0,70,80
2,5,60,2,small,0.45730018115773047,80.0,100.0,70,80
2,5,60,3,small,0.4597634596961931,80.0,100.0,70,80
2,5,61,0,small,0.4219301291657918,80.0,100.0,70,80
2,5,61,1,small,0.4474203288032919,80.0,100.0,70,80
2,5,61,2,small,0.45730018115773047,80.0,100.0,70,80
2,5,61,3,small,0.4597634596961931,80.0,100.0,70,80
2,5,62,0,small,0.4219301291657918,80.0,100.0,70,80
2,5,62,1,small,0.4474203288032919,80.0,100.0,70,80
2,5,62,2,small,0.45730018115773047,80.0,100.0,70,80
2,5,62,3,small,0.4597634596961931,80.0,100.0,70,80
2,5,63,0,small,0.4219301291657918,80.0,100.0,70,80
2,5,63,1,small,0.4474203288032919,80.0,100.0,70,80
2,5,63,2,small,0.45730018115773047,80.0,100.0,70,80
2,5,63,3,small,0.4597634596961931,80.0,100.0,70,80
2,5,64,0,small,0.4219301291657918,80.0,100.0,70,80
2,5,64,1,small,0.4474203288032919,80.0,100.0,70,80
2,5,64,2,small,0.45730018115773047,80.0,100.0,70,80
2,5,64,3,small,0.4597634596961931,80.0,100.0,70,80
2,5,65,0,small,0.4219301291657918,80.0,100.0,70,80
2,5,65,1,small,0.4474203288032919,80.0,100.0,70,80
2,5,65,2,small,0.45730018115773047,80.0,100.0,70,80
2,5,65,3,small,0.4597634596961931,80.0,100.0,70,80
2,5,66,0,small,0.4219301291657918,80.0,100.0,70,80
2,5,66,1,small,0.4474203288032919,80.0,100.0,70,80
2,5,66,2,small,0.45730018115773047,80.0,100.0,70,80
2,5,66,3,small,0.4597634596961931,80.0,100.0,70,80
2,5,67,0,small,0.4219301291657918,80.0,100.0,70,80
2,5,67,1,small,0.4474203288032919,80.0,100.0,70,80
2,5,67,2,small,0.45730018115773047,80.0,100.0,70,80
2,5,67,3,small,0.4597634596961931,80.0,100.0,70,80
2,5,68,0,small,0.4219301291657918,80.0,100.0,70,80
2,5,68,1,small,0.4474203288032919,80.0,100.0,70,80
2,5,68,2,small,0.45730018115773047,80.0,100.0,70,80
2,5,68,3,small,0.4597634596961931,80.0,100.0,70,80
2,5,69,0,small,0.4219301291657919,80.0,100.0,70,80
2,5,69,1,small,0.447420328803292,80.0,100.0,70,80
2,5,69,2,small,0.45730018115773047,80.0,100.0,70,80
2,5,69,3,small,0.4597634596961931,80.0,100.0,70,80
2,5,70,0,small,0.4219301291657919,80.0,100.0,70,80
2,5,70,1,small,0.447420328803292,80.0,100.0,70,80
2,5,70,2,small,0.4573001811577306,80.0,100.0,70,80
2,5,70,3,small,0.4597634596961931,80.0,100.0,70,80
2,5,71,0,small,0.421930129165792,80.0,100.0,70,80
2,5,71,1,small,0.4474203288032921,80.0,100.0,70,80
2,5,71,2,small,0.4573001811577306,80.0,100.0,70,80
2,5,71,3,small,0.4597634596961931,80.0,100.0,70,80
2,5,72,0,small,0.421930129165792,80.0,100.0,70,80
2,5,72,1,small,0.4474203288032921,80.0,100.0,70,80
2,5,72,2,small,0.45730018115773063,80.0,100.0,70,80
2,5,72,3,small,0.4597634596961931,80.0,100.0,70,80
2,5,73,0,small,0.421930129165792,80.0,100.0,70,80
2,5,73,1,small,0.4474203288032921,80.0,100.0,70,80
2,5,73,2,small,0.45730018115773063,80.0,100.0,70,80
2,5,73,3,small,0.4597634596961931,80.0,100.0,70,80
2,5,74,0,small,0.421930129165792,80.0,100.0,70,80
2,5,74,1,small,0.4474203288032921,80.0,100.0,70,80
2,5,74,2,small,0.45730018115773063,80.0,100.0,70,80
2,5,74,3,small,0.4597634596961931,80.0,100.0,70,80
2,5,75,0,small,0.421930129165792,80.0,100.0,70,80
2,5,75,1,small,0.4474203288032921,80.0,100.0,70,80
2,5,75,2,small,0.45730018115773063,80.0,100.0,70,80
2,5,75,3,small,0.4597634596961931,80.0,100.0,70,80
2,5,76,0,small,0.421930129165792,80.0,100.0,70,80
2,5,76,1,small,0.4474203288032921,80.0,100.0,70,80
2,5,76,2,small,0.45730018115773063,80.0,100.0,70,80
2,5,76,3,small,0.4597634596961931,80.0,100.0,70,80
2,5,77,0,small,0.421930129165792,80.0,100.0,70,80
2,5,77,1,small,0.4474203288032921,80.0,100.0,70,80
2,5,77,2,small,0.4573001811577307,80.0,100.0,70,80
2,5,77,3,small,0.4597634596961931,80.0,100.0,70,80
2,5,78,0,small,0.421930129165792,80.0,100.0,70,80
2,5,78,1,small,0.4474203288032921,80.0,100.0,70,80
2,5,78,2,small,0.4573001811577307,80.0,100.0,70,80
2,5,78,3,small,0.4597634596961931,80.0,100.0,70,80
2,5,79,0,small,0.42193012916579203,80.0,100.0,70,80
2,5,79,1,small,0.44742032880329213,80.0,100.0,70,80
2,5,79,2,small,0.4573001811577307,80.0,100.0,70,80
2,5,79,3,small,0.45976345969619314,80.0,100.0,70,80
2,5,80,0,small,0.42193012916579203,80.0,100.0,70,80
2,5,80,1,small,0.44742032880329213,80.0,100.0,70,80
2,5,80,2,small,0.4573001811577307,80.0,100.0,70,80
2,5,80,3,small,0.45976345969619314,80.0,100.0,70,80
2,5,81,0,small,0.40083362270750245,80.0,100.0,70,80
2,5,81,1,very_small,0.42193012916579203,80.0,100.0,70,80
2,5,81,2,very_small,0.44742032880329224,80.0,100.0,70,80
2,5,81,3,very_small,0.45730018115773075,80.0,100.0,70,80
2,5,82,0,small,0.37973711624921286,80.0,100.0,70,80
2,5,82,1,very_small,0.42193012916579203,80.0,100.0,70,80
2,5,82,2,very_small,0.44742032880329224,80.0,100.0,70,80
2,5,82,3,very_small,0.45730018115773075,80.0,100.0,70,80
2,5,83,0,small,0.35864060979092327,80.0,100.0,70,80
2,5,83,1,very_small,0.42193012916579203,80.0,100.0,70,80
2,5,83,2,very_small,0.44742032880329224,80.0,100.0,70,80
2,5,83,3,very_small,0.45730018115773075,80.0,100.0,70,80
2,5,84,0,small,0.3375441033326337,80.0,100.0,70,80
2,5,84,1,very_small,0.42193012916579203,80.0,100.0,70,80
2,5,84,2,very_small,0.44742032880329224,80.0,100.0,70,80
2,5,84,3,very_small,0.45730018115773075,80.0,100.0,70,80
2,5,85,0,small,0.3164475968743441,80.0,100.0,70,80
2,5,85,1,very_small,0.42193012916579203,80.0,100.0,70,80
2,5,85,2,very_small,0.44742032880329224,80.0,100.0,70,80
2,5,85,3,very_small,0.45730018115773075,80.0,100.0,70,80
2,5,86,0,small,0.2953510904160545,80.0,100.0,70,80
2,5,86,1,very_small,0.42193012916579203,80.0,100.0,70,80
2,5,86,2,very_small,0.44742032880329224,80.0,100.0,70,80
2,5,86,3,very_small,0.45730018115773075,80.0,100.0,70,80
2,5,87,0,small,0.2742545839577649,80.0,100.0,70,80
2,5,87,1,very_small,0.42193012916579203,80.0,100.0,70,80
2,5,87,2,very_small,0.44742032880329224,80.0,100.0,70,80
2,5,87,3,very_small,0.45730018115773075,80.0,100.0,70,80
2,5,88,0,small,0.25315807749947533,80.0,100.0,70,80
2,5,88,1,very_small,0.42193012916579203,80.0,100.0,70,80
2,5,88,2,very_small,0.44742032880329224,80.0,100.0,70,80
2,5,88,3,very_small,0.45730018115773075,80.0,100.0,70,80
2,5,89,0,small,0.23206157104118572,80.0,100.0,70,80
2,5,89,1,very_small,0.42193012916579203,80.0,100.0,70,80
2,5,89,2,very_small,0.44742032880329224,80.0,100.0,70,80
2,5,89,3,very_small,0.45730018115773075,80.0,100.0,70,80
2,5,90,0,small,0.2109650645828961,80.0,100.0,70,80
2,5,90,1,very_small,0.42193012916579203,80.0,100.0,70,80
2,5,90,2,very_small,0.44742032880329224,80.0,100.0,70,80
2,5,90,3,very_small,0.45730018115773075,80.0,100.0,70,80
2,5,91,0,small,0.18986855812460648,80.0,100.0,70,80
2,5,91,1,very_small,0.42193012916579203,80.0,100.0,70,80
2,5,91,2,very_small,0.44742032880329224,80.0,100.0,70,80
2,5,91,3,very_small,0.45730018115773075,80.0,100.0,70,80
2,5,92,0,small,0.16877205166631687,80.0,100.0,70,80
2,5,92,1,very_small,0.42193012916579203,80.0,100.0,70,80
2,5,92,2,very_small,0.44742032880329224,80.0,100.0,70,80
2,5,92,3,very_small,0.45730018115773075,80.0,100.0,70,80
2,5,93,0,small,0.14767554520802725,80.0,100.0,70,80
2,5,93,1,very_small,0.42193012916579203,80.0,100.0,70,80
2,5,93,2,very_small,0.44742032880329224,80.0,100.0,70,80
2,5,93,3,very_small,0.45730018115773075,80.0,100.0,70,80
2,5,94,0,small,0.12657903874973764,80.0,100.0,70,80
2,5,94,1,very_small,0.42193012916579203,80.0,100.0,70,80
2,5,94,2,very_small,0.44742032880329224,80.0,100.0,70,80
2,5,94,3,very_small,0.45730018115773075,80.0,100.0,70,80
2,5,95,0,small,0.10548253229144802,80.0,100.0,70,80
2,5,95,1,very_small,0.42193012916579203,80.0,100.0,70,80
2,5,95,2,very_small,0.44742032880329224,80.0,100.0,70,80
2,5,95,3,very_small,0.45730018115773075,80.0,100.0,70,80
2,5,96,0,small,0.08438602583315842,80.0,100.0,70,80
2,5,96,1,very_small,0.42193012916579203,80.0,100.0,70,80
2,5,96,2,very_small,0.44742032880329224,80.0,100.0,70,80
2,5,96,3,very_small,0.45730018115773075,80.0,100.0,70,80
2,5,97,0,small,0.06328951937486882,80.0,100.0,70,80
2,5,97,1,very_small,0.42193012916579203,80.0,100.0,70,80
2,5,97,2,very_small,0.44742032880329224,80.0,100.0,70,80
2,5,97,3,very_small,0.45730018115773075,80.0,100.0,70,80
2,5,98,0,small,0.04219301291657921,80.0,100.0,70,80
2,5,98,1,very_small,0.42193012916579203,80.0,100.0,70,80
2,5,98,2,very_small,0.44742032880329224,80.0,100.0,70,80
2,5,98,3,very_small,0.45730018115773075,80.0,100.0,70,80
2,5,99,0,small,0.021096506458289605,80.0,100.0,70,80
2,5,99,1,very_small,0.42193012916579203,80.0,100.0,70,80
2,5,99,2,very_small,0.44742032880329224,80.0,100.0,70,80
2,5,99,3,very_small,0.45730018115773075,80.0,100.0,70,80
2,5,100,0,small,0.0,80.0,100.0,70,80
2,5,100,1,very_small,0.42193012916579203,80.0,100.0,70,80
2,5,100,2,very_small,0.44742032880329224,80.0,100.0,70,80
2,5,100,3,very_small,0.45730018115773075,80.0,100.0,70,80
2,6,0,0,small,0.4219301291657921,85.0,100.0,70,85
2,6,0,1,small,0.4474203288032922,85.0,100.0,70,85
2,6,0,2,small,0.45730018115773086,85.0,100.0,70,85
2,6,0,3,small,0.45976345969619326,85.0,100.0,70,85
2,6,1,0,small,0.42192618620425043,85.0,100.0,70,85
2,6,1,1,small,0.4474179003608596,85.0,100.0,70,85
2,6,1,2,small,0.45729935823843865,85.0,100.0,70,85
2,6,1,3,small,0.4597633202745104,85.0,100.0,70,85
2,6,2,0,small,0.4219217548247709,85.0,100.0,70,85
2,6,2,1,small,0.44741511965483416,85.0,100.0,70,85
2,6,2,2,small,0.4572984005588598,85.0,100.0,70,85
2,6,2,3,small,0.4597631557421343,85.0,100.0,70,85
2,6,3,0,small,0.4219163335078849,85.0,100.0,70,85
2,6,3,1,small,0.4474117301998355,85.0,100.0,70,85
2,6,3,2,small,0.45729722314048205,85.0,100.0,70,85
2,6,3,3,small,0.45976295189648336,85.0,100.0,70,85
2,6,4,0,small,0.42190944231295163,85.0,100.0,70,85
2,6,4,1,small,0.4474074559898564,85.0,100.0,70,85
2,6,4,2,small,0.4572957421812383,85.0,100.0,70,85
2,6,4,3,small,0.4597626958412183,85.0,100.0,70,85
2,6,5,0,small,0.4219007649706396,85.0,100.0,70,85
2,6,5,1,small,0.4474021166895604,85.0,100.0,70,85
2,6,5,2,small,0.45729390411391063,85.0,100.0,70,85
2,6,5,3,small,0.4597623795166743,85.0,100.0,70,85
2,6,6,0,small,0.4218901246876019,85.0,100.0,70,85
2,6,6,1,small,0.4473956134437088,85.0,100.0,70,85
2,6,6,2,small,0.4572916810871093,85.0,100.0,70,85
2,6,6,3,small,0.45976200193641703,85.0,100.0,70,85
2,6,7,0,small,0.4218785909482133,85.0,100.0,70,85
2,6,7,1,small,0.4473886510444922,85.0,100.0,70,85
2,6,7,2,small,0.4572893478321115,85.0,100.0,70,85
2,6,7,3,small,0.45976161133064347,85.0,100.0,70,85
2,6,8,0,large,0.4219362104347775,85.0,100.0,70,85
2,6,8,1,large,0.44742476288316846,85.0,100.0,70,85
2,6,8,2,large,0.45730212878176846,85.0,100.0,70,85
2,6,8,3,large,0.45976386267775377,85.0,100.0,70,85
2,6,9,0,large,0.4220463463486293,85.0,100.0,70,85
2,6,9,1,large,0.4474905360816991,85.0,100.0,70,85
2,6,9,2,large,0.4573237700658703,85.0,100.0,70,85
2,6,9,3,large,0.45976744423039667,85.0,100.0,70,85
2,6,10,0,large,0.42217105073397254,85.0,100.0,70,85
2,6,10,1,large,0.4475648537138379,85.0,100.0,70,85
2,6,10,2,large,0.4573481373397939,85.0,100.0,70,85
2,6,10,3,large,0.45977146591467727,85.0,100.0,70,85
2,6,11,0,large,0.42209731732611894,85.0,100.0,70,85
2,6,11,1,large,0.44752100158473485,85.0,100.0,70,85
2,6,11,2,large,0.45733371094104625,85.0,100.0,70,85
2,6,11,3,large,0.45976906888577557,85.0,100.0,70,85
2,6,12,0,large,0.4220284628832674,85.0,100.0,70,85
2,6,12,1,large,0.4474800437725043,85.0,100.0,70,85
2,6,12,2,large,0.4573202308563666,85.0,100.0,70,85
2,6,12,3,large,0.459766828161286,85.0,100.0,70,85
2,6,13,0,large,0.4219641899380207,85.0,100.0,70,85
2,6,13,1,large,0.44744180406585476,85.0,100.0,70,85
2,6,13,2,large,0.45730763967352767,85.0,100.0,70,85
2,6,13,3,large,0.4597647342905139,85.0,100.0,70,85
2,6,14,0,large,0.4219042182897971,85.0,100.0,70,85
2,6,14,1,large,0.44740611647244577,85.0,100.0,70,85
2,6,14,2,large,0.4572958833022971,85.0,100.0,70,85
2,6,14,3,large,0.4597627783683988,85.0,100.0,70,85
2,6,15,0,large,0.4218482840349009,85.0,100.0,70,85
2,6,15,1,large,0.4473728246452264,85.0,100.0,70,85
2,6,15,2,large,0.4572849107882423,85.0,100.0,70,85
2,6,15,3,large,0.4597609520049797,85.0,100.0,70,85
2,6,16,0,small,0.4218440388873879,85.0,100.0,70,85
2,6,16,1,small,0.4473678557325594,85.0,100.0,70,85
2,6,16,2,small,0.4572824753579152,85.0,100.0,70,85
2,6,16,3,small,0.4597604770201388,85.0,100.0,70,85
2,6,17,0,small,0.4218524156467985,85.0,100.0,70,85
2,6,17,1,small,0.44737295757635076,85.0,100.0,70,85
2,6,17,2,small,0.4572841931361648,85.0,100.0,70,85
2,6,17,3,small,0.4597607658817147,85.0,100.0,70,85
2,6,18,0,small,0.42185628108223566,85.0,100.0,70,85
2,6,18,1,small,0.44737536880526524,85.0,100.0,70,85
2,6,18,2,small,0.45728502361634144,85.0,100.0,70,85
2,6,18,3,small,0.45976090719053286,85.0,100.0,70,85
2,6,19,0,small,0.4218565379908419,85.0,100.0,70,85
2,6,19,1,small,0.44737562715149404,85.0,100.0,70,85
2,6,19,2,small,0.4572851436092951,85.0,100.0,70,85
2,6,19,3,small,0.45976093026164927,85.0,100.0,70,85
2,6,20,0,small,0.4218540322627812,85.0,100.0,70,85
2,6,20,1,small,0.4473742361975554,85.0,100.0,70,85
2,6,20,2,small,0.45728471853383823,85.0,100.0,70,85
2,6,20,3,small,0.4597608624979654,85.0,100.0,70,85
2,6,21,0,small,0.42184732697341587,85.0,100.0,70,85
2,6,21,1,small,0.4473693315122081,85.0,100.0,70,85
2,6,21,2,small,0.45728289985259396,85.0,100.0,70,85
2,6,21,3,small,0.4597605318408534,85.0,100.0,70,85
2,6,22,0,small,0.42183312723517885,85.0,100.0,70,85
2,6,22,1,small,0.44735950553432646,85.0,100.0,70,85
2,6,22,2,small,0.4572792469672825,85.0,100.0,70,85
2,6,22,3,small,0.4597598650946119,85.0,100.0,70,85
2,6,23,0,small,0.4218079071701655,85.0,100.0,70,85
2,6,23,1,small,0.4473439410998621,85.0,100.0,70,85
2,6,23,2,small,0.45727367477292696,85.0,100.0,70,85
2,6,23,3,small,0.4597588749834656,85.0,100.0,70,85
2,6,24,0,small,0.42177161841428784,85.0,100.0,70,85
2,6,24,1,small,0.44732197179027455,85.0,100.0,70,85
2,6,24,2,small,0.45726612299636354,85.0,100.0,70,85
2,6,24,3,small,0.45975757473591744,85.0,100.0,70,85
2,6,25,0,small,0.4217272181243994,85.0,100.0,70,85
2,6,25,1,small,0.44729533068364047,85.0,100.0,70,85
2,6,25,2,small,0.4572571427673582,85.0,100.0,70,85
2,6,25,3,small,0.4597560530257941,85.0,100.0,70,85
2,6,26,0,small,0.4216773190268461,85.0,100.0,70,85
2,6,26,1,small,0.4472655485266761,85.0,100.0,70,85
2,6,26,2,small,0.45724722055108286,85.0,100.0,70,85
2,6,26,3,small,0.4597544503312709,85.0,100.0,70,85
2,6,27,0,small,0.42164791616044245,85.0,100.0,70,85
2,6,27,1,small,0.44724940306016,85.0,100.0,70,85
2,6,27,2,small,0.45724268273215574,85.0,100.0,70,85
2,6,27,3,small,0.459753799215172,85.0,100.0,70,85
2,6,28,0,small,0.4216469582285204,85.0,100.0,70,85
2,6,28,1,small,0.4472499648351624,85.0,100.0,70,85
2,6,28,2,small,0.45724348865941744,85.0,100.0,70,85
2,6,28,3,small,0.45975401268520877,85.0,100.0,70,85
2,6,29,0,small,0.42167180286286726,85.0,100.0,70,85
2,6,29,1,small,0.44726567929685956,85.0,100.0,70,85
2,6,29,2,small,0.4572491396944984,85.0,100.0,70,85
2,6,29,3,small,0.45975500987629825,85.0,100.0,70,85
2,6,30,0,small,0.42171999484840045,85.0,100.0,70,85
2,6,30,1,small,0.4472951020583667,85.0,100.0,70,85
2,6,30,2,small,0.45725917257105914,85.0,100.0,70,85
2,6,30,3,small,0.45975671566428117,85.0,100.0,70,85
2,6,31,0,small,0.4217892542908248,85.0,100.0,70,85
2,6,31,1,small,0.44733689193362103,85.0,100.0,70,85
2,6,31,2,small,0.4572731571567251,85.0,100.0,70,85
2,6,31,3,small,0.4597590603025348,85.0,100.0,70,85
2,6,32,0,small,0.4218774654867959,85.0,100.0,70,85
2,6,32,1,small,0.4473898043839855,85.0,100.0,70,85
2,6,32,2,small,0.4572906943479611,85.0,100.0,70,85
2,6,32,3,small,0.4597619790801763,85.0,100.0,70,85
2,6,33,0,small,0.4219826664565145,85.0,100.0,70,85
2,6,33,1,small,0.4474526853549708,85.0,100.0,70,85
2,6,33,2,small,0.45731141409030096,85.0,100.0,70,85
2,6,33,3,small,0.4597654120006237,85.0,100.0,70,85
2,6,34,0,small,0.42210303910090274,85.0,100.0,70,85
2,6,34,1,small,0.4475244654807798,85.0,100.0,70,85
2,6,34,2,small,0.4573349735167659,85.0,100.0,70,85
2,6,34,3,small,0.4597693034793524,85.0,100.0,70,85
2,6,35,0,small,0.42223689994761177,85.0,100.0,70,85
2,6,35,1,small,0.4476041546356222,85.0,100.0,70,85
2,6,35,2,small,0.4573610551977061,85.0,100.0,70,85
2,6,35,3,small,0.4597736020597448,85.0,100.0,70,85
2,6,36,0,small,0.4221209964379258,85.0,100.0,70,85
2,6,36,1,small,0.4475351447340061,85.0,100.0,70,85
2,6,36,2,small,0.457338342388464,85.0,100.0,70,85
2,6,36,3,small,0.4597698301956063,85.0,100.0,70,85
2,6,37,0,small,0.4220199508350095,85.0,100.0,70,85
2,6,37,1,small,0.44747499445217853,85.0,100.0,70,85
2,6,37,2,small,0.4573185487011586,85.0,100.0,70,85
2,6,37,3,small,0.4597665431132349,85.0,100.0,70,85
2,6,38,0,small,0.42193358979097967,85.0,100.0,70,85
2,6,38,1,small,0.4474235933835556,85.0,100.0,70,85
2,6,38,2,small,0.45730163321987266,85.0,100.0,70,85
2,6,38,3,small,0.4597637333668952,85.0,100.0,70,85
2,6,39,0,small,0.42186167616296627,85.0,100.0,70,85
2,6,39,1,small,0.447380794076069,85.0,100.0,70,85
2,6,39,2,small,0.4572875434683694,85.0,100.0,70,85
2,6,39,3,small,0.4597613916839779,85.0,100.0,70,85
2,6,40,0,small,0.421803917701568,85.0,100.0,70,85
2,6,40,1,small,0.4473464171187836,85.0,100.0,70,85
2,6,40,2,small,0.4572762170247013,85.0,100.0,70,85
2,6,40,3,small,0.4597595072242864,85.0,100.0,70,85
2,6,41,0,small,0.4217132211861113,85.0,100.0,70,85
2,6,41,1,small,0.44727123780526074,85.0,100.0,70,85
2,6,41,2,small,0.4572465262277085,85.0,100.0,70,85
2,6,41,3,small,0.4597539186986147,85.0,100.0,70,85
2,6,42,0,small,0.42154913247043746,85.0,100.0,70,85
2,6,42,1,small,0.44716298597669435,85.0,100.0,70,85
2,6,42,2,small,0.45720618926105416,85.0,100.0,70,85
2,6,42,3,small,0.45974653016978323,85.0,100.0,70,85
2,6,43,0,small,0.4213035058698962,85.0,100.0,70,85
2,6,43,1,small,0.4470326524105742,85.0,100.0,70,85
2,6,43,2,small,0.4571622308858159,85.0,100.0,70,85
2,6,43,3,small,0.45973907276053844,85.0,100.0,70,85
2,6,44,0,small,0.4210458432967359,85.0,100.0,70,85
2,6,44,1,small,0.44688258559852356,85.0,100.0,70,85
2,6,44,2,small,0.4571150874650937,85.0,100.0,70,85
2,6,44,3,small,0.45973156978495333,85.0,100.0,70,85
2,6,45,0,small,0.42083921232663035,85.0,100.0,70,85
2,6,45,1,small,0.4467625085509586,85.0,100.0,70,85
2,6,45,2,small,0.45707753818725116,85.0,100.0,70,85
